21/12/2023 16:10:02;10.437;9.375;8.125;0;100;9.375;8.062
21/12/2023 16:20:01;10.5;9.375;8.125;0;100;9.375;8.062
21/12/2023 16:30:01;10.25;9.375;8.125;0;100;9.375;8.125
21/12/2023 16:40:01;10.187;9.312;8.125;0;100;9.312;8.062
21/12/2023 16:50:01;9.937;9.312;8.187;0;100;9.312;8.125
21/12/2023 17:00:01;9.937;9.312;8.187;0;100;9.25;8.125
21/12/2023 17:10:01;9.812;9.312;8.187;0;100;9.25;8.125
21/12/2023 17:20:01;9.937;9.312;8.187;0;100;9.25;8.25
21/12/2023 17:30:02;9.937;9.25;8.187;0;100;9.25;8.187
21/12/2023 17:40:01;9.937;9.312;8.25;0;100;9.25;8.187
21/12/2023 17:50:01;9.937;9.25;8.25;0;100;9.25;8.187
21/12/2023 18:00:02;9.937;9.312;8.25;0;100;9.25;8.187
21/12/2023 18:10:01;9.687;9.312;8.25;0;100;9.25;8.25
21/12/2023 18:20:01;9.875;9.312;8.25;0;100;9.25;8.25
21/12/2023 18:30:01;9.812;9.375;8.25;0;100;9.312;8.25
21/12/2023 18:40:01;9.812;9.312;8.25;0;100;9.312;8.25
21/12/2023 18:50:01;9.75;9.312;8.312;0;100;9.25;8.312
21/12/2023 19:00:01;9.812;9.312;8.312;0;100;9.25;8.25
21/12/2023 19:10:01;9.875;9.312;8.312;0;100;9.25;8.312
21/12/2023 19:20:02;10.0;9.312;8.312;0;100;9.25;8.312
21/12/2023 19:30:01;10.125;9.312;8.375;0;100;9.375;8.25
21/12/2023 19:40:01;10.25;9.375;8.375;0;100;9.437;8.375
21/12/2023 19:50:02;10.125;9.375;8.375;0;100;9.437;8.312
21/12/2023 20:00:01;9.875;9.375;8.375;0;100;9.375;8.375
21/12/2023 20:10:01;9.687;9.375;8.437;0;100;9.25;8.437
21/12/2023 20:20:01;10.062;9.25;8.437;0;100;9.062;8.312
21/12/2023 20:30:01;11.062;9.187;8.437;0;100;9.187;8.375
21/12/2023 20:40:02;10.437;9.25;8.437;0;100;9.187;8.375
21/12/2023 20:50:01;10.687;9.312;8.437;0;100;9.25;8.375
21/12/2023 21:00:01;10.687;9.312;8.437;0;100;9.187;8.375
21/12/2023 21:10:02;10.5;9.25;8.437;0;100;9.187;8.375
21/12/2023 21:20:01;10.125;9.25;8.437;0;100;9.187;8.437
21/12/2023 21:30:02;10.25;9.25;8.437;0;100;9.0;8.437
21/12/2023 21:40:01;10.125;9.187;8.5;0;100;9.062;8.437
21/12/2023 21:50:01;9.937;9.187;8.437;0;100;9.062;8.5
21/12/2023 22:00:02;9.5;9.187;8.5;0;100;9.0;8.5
21/12/2023 22:10:01;9.187;9.187;8.562;0;100;8.812;8.5
21/12/2023 22:20:01;9.125;9.062;8.5;0;100;8.625;8.437
21/12/2023 22:30:01;9.375;8.937;8.562;0;100;8.375;8.5
21/12/2023 22:40:01;9.375;8.875;8.562;0;100;8.437;8.5
21/12/2023 22:50:02;9.812;8.875;8.5;0;100;8.625;8.562
21/12/2023 23:00:01;9.687;8.812;8.562;0;100;8.375;8.437
21/12/2023 23:10:01;9.437;8.75;8.562;0;100;8.375;8.5
21/12/2023 23:20:02;10.312;8.812;8.562;0;100;8.687;8.5
21/12/2023 23:30:01;10.312;8.812;8.562;0;100;8.875;8.5
21/12/2023 23:40:01;10.125;8.875;8.562;0;100;8.937;8.562
21/12/2023 23:50:02;9.75;8.937;8.562;0;100;8.937;8.562
22/12/2023 00:00:01;9.937;8.937;8.562;0;100;8.812;8.5
22/12/2023 00:10:01;9.812;8.812;8.625;0;100;8.5;8.562
22/12/2023 00:20:01;9.687;8.75;8.625;0;100;8.562;8.562
22/12/2023 00:30:01;9.875;8.75;8.625;0;100;8.5;8.562
22/12/2023 00:40:01;9.687;8.625;8.625;0;100;8.437;8.5
22/12/2023 00:50:01;10.125;8.625;8.625;0;100;8.5;8.562
22/12/2023 01:00:01;9.625;8.687;8.625;0;100;8.562;8.562
22/12/2023 01:10:01;9.25;8.687;8.625;0;100;8.437;8.562
22/12/2023 01:20:01;9.25;8.625;8.625;0;100;8.375;8.5
22/12/2023 01:30:01;9.25;8.625;8.625;0;100;8.437;8.562
22/12/2023 01:40:02;9.5;8.687;8.625;0;100;8.562;8.562
22/12/2023 01:50:01;9.437;8.687;8.625;0;100;8.562;8.625
22/12/2023 02:00:01;8.937;8.687;8.625;0;100;8.375;8.625
22/12/2023 02:10:02;9.437;8.625;8.687;0;100;8.375;8.625
22/12/2023 02:20:01;9.75;8.625;8.687;0;100;8.312;8.625
22/12/2023 02:30:01;9.687;8.625;8.687;0;100;8.437;8.562
22/12/2023 02:40:02;9.5;8.5;8.687;0;100;8.187;8.625
22/12/2023 02:50:01;9.75;8.562;8.687;0;100;8.375;8.625
22/12/2023 03:00:01;9.687;8.5;8.687;0;100;8.375;8.625
22/12/2023 03:10:01;9.625;8.5;8.687;0;100;8.25;8.625
22/12/2023 03:20:02;9.687;8.5;8.687;0;100;8.25;8.625
22/12/2023 03:30:01;9.625;8.437;8.687;0;100;8.25;8.687
22/12/2023 03:40:01;9.812;8.437;8.687;0;100;8.375;8.562
22/12/2023 03:50:02;9.687;8.562;8.687;0;100;8.5;8.625
22/12/2023 04:00:01;9.625;8.562;8.687;0;100;8.562;8.625
22/12/2023 04:10:01;9.625;8.562;8.687;0;100;8.625;8.625
22/12/2023 04:20:02;9.687;8.562;8.687;0;100;8.562;8.562
22/12/2023 04:30:01;9.437;8.562;8.687;0;100;8.5;8.562
22/12/2023 04:40:01;9.562;8.562;8.687;0;100;8.5;8.687
22/12/2023 04:50:01;9.687;8.562;8.75;0;100;8.562;8.687
22/12/2023 05:00:01;9.75;8.562;8.75;0;100;8.562;8.625
22/12/2023 05:10:02;9.687;8.562;8.687;0;100;8.562;8.687
22/12/2023 05:20:01;9.562;8.562;8.75;0;100;8.562;8.687
22/12/2023 05:30:01;9.75;8.562;8.75;0;100;8.5;8.687
22/12/2023 05:40:02;9.312;8.5;8.687;0;100;8.437;8.625
22/12/2023 05:50:01;9.375;8.5;8.75;0;100;8.312;8.687
22/12/2023 06:00:01;9.312;8.5;8.75;0;100;8.437;8.687
22/12/2023 06:10:01;9.312;8.562;8.687;0;100;8.437;8.687
22/12/2023 06:20:01;9.25;8.562;8.75;0;100;8.437;8.687
22/12/2023 06:30:02;9.125;8.562;8.75;0;100;8.437;8.687
22/12/2023 06:40:01;9.125;8.562;8.75;0;100;8.437;8.687
22/12/2023 06:50:01;9.375;8.562;8.75;0;100;8.5;8.687
22/12/2023 07:00:02;9.312;8.562;8.75;0;100;8.437;8.687
22/12/2023 07:10:01;9.062;8.625;8.75;0;100;8.437;8.687
22/12/2023 07:20:02;9.0;8.562;8.75;0;100;8.375;8.75
22/12/2023 07:30:01;9.0;8.625;8.75;0;100;8.375;8.75
22/12/2023 07:40:01;9.0;8.625;8.75;0;100;8.375;8.687
22/12/2023 07:50:02;9.0;8.562;8.812;0;100;8.437;8.687
22/12/2023 08:00:01;8.937;8.625;8.75;0;100;8.437;8.75
